Sample.name,Sample_ID,nm,FF,Freezing.temperature,Particle.ratio,nM_corrected,Control,Filtered,Dilution.factor,Location,Size,Sample
S3_b5_100000x,S3_b5,155086774.64,0.69,-28.06,1.0,155086774.64,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,138398354.33,0.65,-27.93,1.0,138398354.33,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,81747262.23,0.46,-26.58,1.0,81747262.23,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,86976692.33,0.48,-26.68,1.0,86976692.33,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,62667150.57,0.38,-25.59,1.0,62667150.57,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,45978732.13,0.29,-25.21,1.0,45978732.13,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,67187356.72,0.4,-25.97,1.0,67187356.72,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,516160156.12,0.98,-30.74,1.0,516160156.12,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,209148791.19,0.79,-28.49,1.0,209148791.19,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,116729163.91,0.58,-27.52,1.0,116729163.91,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,71866200.86,0.42,-25.98,1.0,71866200.86,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,2807120.77,0.02,-15.72,1.0,2807120.77,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,123568272.02,0.6,-27.67,1.0,123568272.02,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,184839248.15,0.75,-28.42,1.0,184839248.15,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,174166888.77,0.73,-28.29,1.0,174166888.77,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,27685248.64,0.19,-23.97,1.0,27685248.64,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,,,,1.0,,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,146481639.82,0.67,-27.94,1.0,146481639.82,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,104021141.98,0.54,-27.32,1.0,104021141.98,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,17804185.68,0.13,-22.52,1.0,17804185.68,No,,100000.0,Site3,b_5_m,S3
S3_b5_100000x,S3_b5,8605136.15,0.06,-21.61,1.0,8605136.15,No,,100000.0,Site3,b_5_m,S3
Milliq_S3_b02,Milliq_S3_b02,519.95,0.32,-22.58,1.0,519.95,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1235.68,0.6,-24.9,1.0,1235.68,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1040.21,0.54,-24.59,1.0,1040.21,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,3696.78,0.94,-28.82,1.0,3696.78,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,3015.68,0.9,-28.26,1.0,3015.68,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2159.88,0.8,-26.96,1.0,2159.88,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,162.26,0.11,-20.17,1.0,162.26,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,440.32,0.28,-21.97,1.0,440.32,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,131.25,0.09,-19.98,1.0,131.25,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,146.67,0.1,-20.13,1.0,146.67,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1848.39,0.75,-26.77,1.0,1848.39,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1167.29,0.58,-24.67,1.0,1167.29,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,28.07,0.02,-16.27,1.0,28.07,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,13.96,0.01,-14.73,1.0,13.96,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1550.87,0.69,-26.08,1.0,1550.87,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,792.08,0.45,-23.65,1.0,792.08,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,194.01,0.14,-20.38,1.0,194.01,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2231.97,0.81,-27.19,1.0,2231.97,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,3491.25,0.93,-28.7,1.0,3491.25,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1964.41,0.77,-26.86,1.0,1964.41,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1345.33,0.64,-25.21,1.0,1345.33,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,3313.21,0.92,-28.59,1.0,3313.21,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,767.15,0.44,-23.54,1.0,767.15,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,817.47,0.46,-23.72,1.0,817.47,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,671.87,0.4,-23.23,1.0,671.87,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1102.24,0.56,-24.64,1.0,1102.24,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,924.2,0.5,-24.21,1.0,924.2,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,843.36,0.47,-23.88,1.0,843.36,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,869.77,0.48,-23.91,1.0,869.77,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,742.69,0.43,-23.54,1.0,742.69,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1793.96,0.74,-26.75,1.0,1793.96,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2888.6,0.89,-27.99,1.0,2888.6,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1741.67,0.73,-26.67,1.0,1741.67,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,718.66,0.42,-23.32,1.0,718.66,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2308.18,0.82,-27.38,1.0,2308.18,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1070.86,0.55,-24.62,1.0,1070.86,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,6085.8,0.99,-30.66,1.0,6085.8,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1464.82,0.67,-25.66,1.0,1464.82,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,4620.98,0.97,-29.74,1.0,4620.98,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,5161.6,0.98,-30.18,1.0,5161.6,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2389.01,0.83,-27.42,1.0,2389.01,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2026.43,0.78,-26.86,1.0,2026.43,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2091.49,0.79,-26.92,1.0,2091.49,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,402.22,0.26,-21.56,1.0,402.22,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,243.1,0.17,-20.54,1.0,243.1,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,178.04,0.13,-20.22,1.0,178.04,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1507.15,0.68,-26.01,1.0,1507.15,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1642.86,0.71,-26.49,1.0,1642.86,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2665.87,0.86,-27.75,1.0,2665.87,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,980.94,0.52,-24.39,1.0,980.94,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1423.79,0.66,-25.52,1.0,1423.79,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,3156.16,0.91,-28.35,1.0,3156.16,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1134.37,0.57,-24.66,1.0,1134.37,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2567.05,0.85,-27.56,1.0,2567.05,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,896.7,0.49,-24.0,1.0,896.7,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1596.07,0.7,-26.49,1.0,1596.07,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,383.58,0.25,-21.32,1.0,383.58,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,42.33,0.03,-17.84,1.0,42.33,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,210.17,0.15,-20.44,1.0,210.17,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1201.05,0.59,-24.7,1.0,1201.05,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,421.14,0.27,-21.93,1.0,421.14,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,276.85,0.19,-20.72,1.0,276.85,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,626.67,0.38,-22.94,1.0,626.67,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,459.79,0.29,-22.01,1.0,459.79,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2772.59,0.88,-27.89,1.0,2772.59,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1307.77,0.63,-25.14,1.0,1307.77,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1383.98,0.65,-25.39,1.0,1383.98,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1010.25,0.53,-24.56,1.0,1010.25,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,294.06,0.2,-20.76,1.0,294.06,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,695.06,0.41,-23.28,1.0,695.06,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,2475.06,0.84,-27.49,1.0,2475.06,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,3939.88,0.95,-29.44,1.0,3939.88,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1905.14,0.76,-26.78,1.0,1905.14,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,649.08,0.39,-22.96,1.0,649.08,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,540.62,0.33,-22.67,1.0,540.62,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,479.54,0.3,-22.05,1.0,479.54,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,347.04,0.23,-20.99,1.0,347.04,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,311.49,0.21,-20.89,1.0,311.49,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,226.53,0.16,-20.53,1.0,226.53,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1691.35,0.72,-26.58,1.0,1691.35,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,,,,1.0,,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,1271.24,0.61,-25.09,1.0,1271.24,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,365.18,0.24,-21.3,1.0,365.18,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,604.63,0.36,-22.89,1.0,604.63,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,71.32,0.05,-19.21,1.0,71.32,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,329.15,0.22,-20.93,1.0,329.15,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,100.95,0.07,-19.51,1.0,100.95,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,116.02,0.08,-19.6,1.0,116.02,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,4237.41,0.96,-29.48,1.0,4237.41,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,56.75,0.04,-18.89,1.0,56.75,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,582.95,0.35,-22.83,1.0,582.95,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,86.05,0.06,-19.35,1.0,86.05,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,499.59,0.31,-22.18,1.0,499.59,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,952.27,0.51,-24.22,1.0,952.27,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,259.87,0.18,-20.58,1.0,259.87,Yes,Yes,1.0,Site3,b_02_m,S3
Milliq_S3_b02,Milliq_S3_b02,561.62,0.34,-22.75,1.0,561.62,Yes,Yes,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,311.49,0.21,-8.58,1.0,311.49,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1235.68,0.6,-9.3,1.0,1235.68,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,276.85,0.19,-8.48,1.0,276.85,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,2231.97,0.81,-9.58,1.0,2231.97,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,869.77,0.48,-9.19,1.0,869.77,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,2389.01,0.83,-9.63,1.0,2389.01,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1040.21,0.54,-9.23,1.0,1040.21,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,86.05,0.06,-7.63,1.0,86.05,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,4237.41,0.96,-10.4,1.0,4237.41,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,5161.6,0.98,-12.08,1.0,5161.6,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,178.04,0.13,-8.32,1.0,178.04,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,56.75,0.04,-7.43,1.0,56.75,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,924.2,0.5,-9.2,1.0,924.2,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,2772.59,0.88,-9.77,1.0,2772.59,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1848.39,0.75,-9.54,1.0,1848.39,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,767.15,0.44,-9.17,1.0,767.15,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,243.1,0.17,-8.45,1.0,243.1,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,980.94,0.52,-9.21,1.0,980.94,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1741.67,0.73,-9.53,1.0,1741.67,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1383.98,0.65,-9.33,1.0,1383.98,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1550.87,0.69,-9.5,1.0,1550.87,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1642.86,0.71,-9.5,1.0,1642.86,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1307.77,0.63,-9.32,1.0,1307.77,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,3015.68,0.9,-10.05,1.0,3015.68,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1102.24,0.56,-9.27,1.0,1102.24,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1167.29,0.58,-9.29,1.0,1167.29,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,28.07,0.02,-7.26,1.0,28.07,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,2091.49,0.79,-9.57,1.0,2091.49,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1964.41,0.77,-9.55,1.0,1964.41,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,,,,1.0,,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,817.47,0.46,-9.17,1.0,817.47,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,3696.78,0.94,-10.23,1.0,3696.78,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,146.67,0.1,-8.16,1.0,146.67,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,671.87,0.4,-9.03,1.0,671.87,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,1464.82,0.67,-9.42,1.0,1464.82,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,2567.05,0.85,-9.71,1.0,2567.05,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,582.95,0.35,-8.78,1.0,582.95,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,3313.21,0.92,-10.08,1.0,3313.21,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,718.66,0.42,-9.06,1.0,718.66,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,626.67,0.38,-8.85,1.0,626.67,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,540.62,0.33,-8.77,1.0,540.62,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,421.14,0.27,-8.66,1.0,421.14,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,347.04,0.23,-8.58,1.0,347.04,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,459.79,0.29,-8.71,1.0,459.79,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,383.58,0.25,-8.64,1.0,383.58,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,210.17,0.15,-8.39,1.0,210.17,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,499.59,0.31,-8.76,1.0,499.59,No,,1.0,Site3,b_02_m,S3
S3_b02,S3_b02,116.02,0.08,-7.89,1.0,116.02,No,,1.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,2768.52,0.19,-10.18,1.0,2768.52,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,15508.68,0.69,-16.36,1.0,15508.68,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,13077.72,0.63,-14.91,1.0,13077.72,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,11672.92,0.58,-14.89,1.0,11672.92,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,5406.2,0.33,-12.18,1.0,5406.2,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,9241.96,0.5,-14.59,1.0,9241.96,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,13839.84,0.65,-15.58,1.0,13839.84,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,280.71,0.02,-8.65,1.0,280.71,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,36967.85,0.94,-18.74,1.0,36967.85,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,2430.95,0.17,-9.66,1.0,2430.95,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,4995.91,0.31,-11.36,1.0,4995.91,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,17416.69,0.73,-16.6,1.0,17416.69,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,7186.62,0.42,-12.7,1.0,7186.62,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,8174.73,0.46,-13.98,1.0,8174.73,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,20914.88,0.79,-17.51,1.0,20914.88,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,10402.11,0.54,-14.83,1.0,10402.11,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,12356.83,0.6,-14.91,1.0,12356.83,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,11022.38,0.56,-14.88,1.0,11022.38,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,6718.74,0.4,-12.69,1.0,6718.74,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,,,,1.0,,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,23890.13,0.83,-17.76,1.0,23890.13,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,4597.87,0.29,-10.92,1.0,4597.87,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,1780.42,0.13,-9.43,1.0,1780.42,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,33132.09,0.92,-18.24,1.0,33132.09,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,19644.08,0.77,-17.39,1.0,19644.08,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,4211.37,0.27,-10.8,1.0,4211.37,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,567.46,0.04,-8.8,1.0,567.46,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,3114.86,0.21,-10.43,1.0,3114.86,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,1160.15,0.08,-9.35,1.0,1160.15,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,9809.42,0.52,-14.7,1.0,9809.42,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,7671.52,0.44,-13.78,1.0,7671.52,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,14648.16,0.67,-15.71,1.0,14648.16,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,30156.84,0.9,-17.91,1.0,30156.84,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,860.51,0.06,-9.34,1.0,860.51,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,2101.72,0.15,-9.55,1.0,2101.72,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,6266.72,0.38,-12.57,1.0,6266.72,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,27725.89,0.88,-17.84,1.0,27725.89,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,1466.68,0.1,-9.4,1.0,1466.68,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,51616.02,0.98,-19.52,1.0,51616.02,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,18483.92,0.75,-16.72,1.0,18483.92,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,3470.44,0.23,-10.47,1.0,3470.44,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,42374.05,0.96,-18.99,1.0,42374.05,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,22319.69,0.81,-17.75,1.0,22319.69,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,8697.67,0.48,-14.03,1.0,8697.67,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,3835.76,0.25,-10.7,1.0,3835.76,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,25670.55,0.85,-17.79,1.0,25670.55,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,16428.58,0.71,-16.54,1.0,16428.58,No,,10.0,Site3,b_02_m,S3
S3_b02_10x,S3_b02,5829.52,0.35,-12.44,1.0,5829.52,No,,10.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,123568.27,0.6,-22.32,1.0,123568.27,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,45978.73,0.29,-19.58,1.0,45978.73,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,301568.41,0.9,-24.21,1.0,301568.41,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,164285.82,0.71,-23.31,1.0,164285.82,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,71866.2,0.42,-21.43,1.0,71866.2,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,223196.86,0.81,-23.77,1.0,223196.86,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,196440.76,0.77,-23.6,1.0,196440.76,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,14666.79,0.1,-15.67,1.0,14666.79,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,27685.25,0.19,-18.85,1.0,27685.25,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,155086.77,0.69,-23.25,1.0,155086.77,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,5674.62,0.04,-10.02,1.0,5674.62,No,,100.0,Site3,b_02_m,S3
S3_b02_100x,S3_b02,,,,1.0,,No,,100.0,Site3,b_02_m,S3
